No,Name,Genre,RMS,LUFS,LRA,N peaks,DR,Crest,LR coeff,MS coeff
206,../master-dynamics/audio/206.mp3,k-pop,0.27820074558258057,-8.241202354431152,2.004746437072754,28,11.196309,4.720398426055908,-0.00579109787940979,0.3396130139892983
68,../master-dynamics/audio/68.mp3,house,0.26889610290527344,-9.427210807800293,1.8487920761108398,17,6.7584133,5.082073211669922,0.0065666139125823975,0.3071948927969164
158,../master-dynamics/audio/158.mp3,reggae,0.27365627884864807,-9.34756851196289,0.8808126449584961,166,7.9041295,5.236364841461182,-0.000867307186126709,0.15479100683716457
139,../master-dynamics/audio/139.mp3,reggae,0.27116870880126953,-9.337242126464844,1.654067039489746,181,7.757316,5.230820178985596,0.0048551857471466064,0.22802061966355308
37,../master-dynamics/audio/37.mp3,classical,0.09998401999473572,-13.717032432556152,4.727739334106445,0,10.272359,9.078579902648926,-0.039624735713005066,0.4915440276687863
382,../master-dynamics/audio/382.mp3,funk,0.22250868380069733,-11.617290496826172,6.819513320922852,620,13.272452,7.658751964569092,6.16908073425293e-06,0.0609701854133053
669,../master-dynamics/audio/669.mp3,motown,0.200105682015419,-11.375205993652344,2.2757816314697266,0,9.310711,5.906562805175781,0.013602331280708313,0.32666147173856686
251,../master-dynamics/audio/251.mp3,hip-hop,0.3242771029472351,-8.970317840576172,1.78607177734375,259,9.787905,4.249320983886719,0.0022815465927124023,0.1867666596861123
448,../master-dynamics/audio/448.mp3,pop,0.2506757974624634,-7.00685977935791,1.2618932723999023,49,5.2197137,6.1194000244140625,0.0017066597938537598,0.3062865272778075
136,../master-dynamics/audio/136.mp3,reggae,0.26904407143592834,-9.29038143157959,2.3003406524658203,9,15.579205,4.83223819732666,-0.005003303289413452,0.1618652661176748
463,../master-dynamics/audio/463.mp3,pop,0.3066678047180176,-6.648745536804199,1.1559972763061523,614,8.556307,4.355981349945068,0.0002949237823486328,0.3831213766676668
145,../master-dynamics/audio/145.mp3,reggae,0.20364946126937866,-11.600440979003906,1.6276845932006836,0,9.224891,5.6205573081970215,-1.0281801223754883e-06,0.0013873003079514386
7,../master-dynamics/audio/7.mp3,classical,0.044409677386283875,-22.95429039001465,11.193292617797852,0,21.812119,20.76644515991211,0.005153842270374298,0.3779886757637178
421,../master-dynamics/audio/421.mp3,rhythm and blues,0.05607723444700241,-21.065824508666992,4.345760345458984,0,12.921219,8.282580375671387,-0.003460817039012909,0.25815998501654447
318,../master-dynamics/audio/318.mp3,country,0.36798450350761414,-5.4841389656066895,0.9490418434143066,366,3.801159,3.474496364593506,-0.026064664125442505,0.29381527211196634
531,../master-dynamics/audio/531.mp3,reggaeton,0.3106561303138733,-7.676436424255371,1.4455084800720215,612,8.353243,4.555527687072754,-0.0013651549816131592,0.21130275116296468
103,../master-dynamics/audio/103.mp3,jazz,0.2036070078611374,-10.477523803710938,2.897414207458496,5,8.0658655,6.325325012207031,0.001593068242073059,0.25593192894137673
375,../master-dynamics/audio/375.mp3,funk,0.22786615788936615,-10.993200302124023,1.0885066986083984,91,7.836321,6.259062767028809,-0.0012575089931488037,0.15709249259290764
377,../master-dynamics/audio/377.mp3,funk,0.31636860966682434,-7.06113862991333,2.4145641326904297,13902,11.718576,6.280820369720459,-0.0027593374252319336,0.20613808526261918
588,../master-dynamics/audio/588.mp3,soul,0.21003074944019318,-13.512316703796387,3.483541488647461,0,13.948311,6.345107555389404,-0.0013600587844848633,0.20736964637120145
602,../master-dynamics/audio/602.mp3,soul,0.2314474880695343,-11.47220230102539,1.0224781036376953,7,11.120901,6.094596862792969,0.024939149618148804,0.17804336122570874
528,../master-dynamics/audio/528.mp3,reggaeton,0.32833757996559143,-8.196702003479004,1.470308780670166,664,8.909151,4.4256768226623535,-0.011236816644668579,0.17634953753337942
461,../master-dynamics/audio/461.mp3,pop,0.17898418009281158,-11.276008605957031,2.5027847290039062,0,6.8010645,7.306240558624268,-0.00613364577293396,0.2641742631192347
631,../master-dynamics/audio/631.mp3,disco,0.28748688101768494,-8.341565132141113,0.9383959770202637,12,10.402056,4.546154975891113,-0.0010509788990020752,0.17081003374604675
521,../master-dynamics/audio/521.mp3,reggaeton,0.26446300745010376,-9.010436058044434,1.0511932373046875,0,4.0716558,4.989279270172119,-0.0019467175006866455,0.29544155774800906
501,../master-dynamics/audio/501.mp3,orchestral,0.1351323127746582,-12.398664474487305,4.966740608215332,0,15.351538,7.949271202087402,-0.0064496248960494995,0.46851621009156125
65,../master-dynamics/audio/65.mp3,house,0.2960692048072815,-8.5650634765625,1.6143064498901367,7,5.8858066,4.595390319824219,-0.009052067995071411,0.23735276551348736
70,../master-dynamics/audio/70.mp3,house,0.28357967734336853,-9.287214279174805,1.840764045715332,0,4.767442,4.489396095275879,-0.015707820653915405,0.2406956880237241
496,../master-dynamics/audio/496.mp3,orchestral,0.14579741656780243,-12.545089721679688,6.409730911254883,0,15.615973,6.956160068511963,0.009024083614349365,0.3895270938551532
594,../master-dynamics/audio/594.mp3,soul,0.21884140372276306,-13.260610580444336,1.4346694946289062,1439,8.823242,7.081709861755371,-0.002429857850074768,0.1423927356765996
58,../master-dynamics/audio/58.mp3,house,0.42723554372787476,-6.235785961151123,0.7720427513122559,716,3.989985,3.1422882080078125,0.0029442906379699707,0.2312929908209588
302,../master-dynamics/audio/302.mp3,country,0.30975592136383057,-7.419602394104004,1.8243284225463867,232,9.274637,4.180530071258545,0.012447625398635864,0.25618601364281396
348,../master-dynamics/audio/348.mp3,electronic,0.18599927425384521,-13.558331489562988,1.1147823333740234,0,9.431223,6.212673187255859,-0.0001763850450515747,0.1251969465886765
570,../master-dynamics/audio/570.mp3,rock,0.14337512850761414,-13.32160758972168,1.6578216552734375,0,6.5019207,8.013178825378418,0.010830551385879517,0.3044253832419273
593,../master-dynamics/audio/593.mp3,soul,0.2903202772140503,-8.31226921081543,2.6157655715942383,1669,7.0214477,4.918395519256592,0.004620373249053955,0.2406281895362696
415,../master-dynamics/audio/415.mp3,rhythm and blues,0.12517985701560974,-13.284980773925781,2.417109489440918,0,11.120738,7.9066996574401855,0.02513781189918518,0.47394599440941365
534,../master-dynamics/audio/534.mp3,reggaeton,0.28889670968055725,-8.012714385986328,6.059340953826904,351,11.50161,4.9548420906066895,0.012514948844909668,0.25525790615009086
595,../master-dynamics/audio/595.mp3,soul,0.22543863952159882,-10.157343864440918,1.8898887634277344,5,7.3706317,5.813528537750244,0.0023098886013031006,0.1270998628588238
481,../master-dynamics/audio/481.mp3,orchestral,0.012968671508133411,-32.45090103149414,16.343896865844727,0,32.416237,13.7880220413208,0.0008028801530599594,0.4197062445349445
108,../master-dynamics/audio/108.mp3,jazz,0.1052079051733017,-16.13239288330078,6.249086380004883,0,20.906767,13.043731689453125,0.019308321177959442,0.23245956410526442
283,../master-dynamics/audio/283.mp3,metal,0.2771517336368561,-6.572741508483887,0.48608875274658203,34,2.9989328,4.825715065002441,-0.01117318868637085,0.3721557855563887
223,../master-dynamics/audio/223.mp3,hip-hop,0.31686362624168396,-7.811374664306641,1.7551541328430176,60,6.445307,4.141261577606201,0.004937797784805298,0.28966879999589673
618,../master-dynamics/audio/618.mp3,soul,0.2578887641429901,-9.736859321594238,2.42996883392334,86,17.153648,5.4264326095581055,0.003491908311843872,0.17228276692281205
59,../master-dynamics/audio/59.mp3,house,0.3400545120239258,-7.449105739593506,1.749946117401123,27,9.415545,3.8859424591064453,7.236003875732422e-05,0.17024355923301454
426,../master-dynamics/audio/426.mp3,rhythm and blues,0.03552883118391037,-24.723905563354492,0.9966487884521484,0,7.1862736,7.196095943450928,-0.035721899941563606,0.6313855979276797
118,../master-dynamics/audio/118.mp3,jazz,0.169251948595047,-12.21818733215332,3.9501113891601562,34,14.17577,8.34752082824707,0.0011214017868041992,0.25555198933988843
255,../master-dynamics/audio/255.mp3,metal,0.1618388295173645,-12.264991760253906,1.3479032516479492,0,9.936998,4.717414379119873,0.005756184458732605,0.37024790129534046
308,../master-dynamics/audio/308.mp3,country,0.073264941573143,-20.32411766052246,7.318147659301758,0,11.455692,8.410740852355957,0.0058328211307525635,0.10410135456108283
137,../master-dynamics/audio/137.mp3,reggae,0.24921667575836182,-9.124695777893066,2.8319849967956543,430,9.329803,5.864866733551025,-0.0029578208923339844,0.2631902479156571
177,../master-dynamics/audio/177.mp3,k-pop,0.23890641331672668,-9.350570678710938,1.7822456359863281,79,9.926346,6.348963260650635,-0.003450155258178711,0.31385708559314657
353,../master-dynamics/audio/353.mp3,electronic,0.2675337493419647,-10.35107421875,2.821165084838867,0,13.64333,5.038481712341309,-0.00098380446434021,0.1929196929890914
381,../master-dynamics/audio/381.mp3,funk,0.1930241733789444,-12.250431060791016,3.19242000579834,4,11.17574,7.136389255523682,-0.0009984970092773438,0.19224250069813684
350,../master-dynamics/audio/350.mp3,electronic,0.4211314916610718,-7.440014362335205,1.7249212265014648,356,4.624119,3.1439027786254883,0.007146924734115601,0.17452030686926687
130,../master-dynamics/audio/130.mp3,reggae,0.2776101231575012,-8.754152297973633,2.407792091369629,41,9.635153,5.080217361450195,0.0026994645595550537,0.2072116428458529
72,../master-dynamics/audio/72.mp3,house,0.3572230339050293,-6.4092206954956055,1.6843819618225098,412,8.058643,4.011651992797852,-0.00037977099418640137,0.28811584971996373
620,../master-dynamics/audio/620.mp3,soul,0.17997927963733673,-10.296814918518066,2.2657833099365234,0,9.367698,6.269187927246094,-0.0074703991413116455,0.39218136697372696
409,../master-dynamics/audio/409.mp3,rhythm and blues,0.18707939982414246,-10.970758438110352,3.8908891677856445,0,10.579446,5.192990779876709,-0.00034408271312713623,0.052236744890963034
102,../master-dynamics/audio/102.mp3,jazz,0.13782362639904022,-15.090103149414062,3.65828800201416,0,10.629455,7.693222999572754,-0.00871594250202179,0.24390086169498743
51,../master-dynamics/audio/51.mp3,house,0.25878670811653137,-8.78819465637207,1.7118372917175293,26,6.069095,5.119302749633789,-0.0014174878597259521,0.28619088148036737
154,../master-dynamics/audio/154.mp3,reggae,0.2566726505756378,-8.720929145812988,1.3422527313232422,89,5.802721,5.371700286865234,-0.0024005472660064697,0.11901546452493465
413,../master-dynamics/audio/413.mp3,rhythm and blues,0.16922783851623535,-13.2719144821167,2.4386978149414062,0,14.6085615,6.806264400482178,-0.004742294549942017,0.09317649982096893
603,../master-dynamics/audio/603.mp3,soul,0.2656433880329132,-9.457292556762695,4.527326583862305,32,15.0608425,5.2795281410217285,0.011097908020019531,0.16198649473673019
194,../master-dynamics/audio/194.mp3,k-pop,0.3526914119720459,-5.939085960388184,0.9838495254516602,72,3.0498161,3.775747776031494,-0.03001081943511963,0.3240781745512041
445,../master-dynamics/audio/445.mp3,pop,0.33141908049583435,-7.698600769042969,0.8626079559326172,1051,5.3229375,4.498119354248047,-0.005431801080703735,0.22461456065878269
94,../master-dynamics/audio/94.mp3,jazz,0.04501913860440254,-25.279951095581055,4.618999481201172,0,23.060928,8.931285858154297,-0.000794634222984314,0.28361903894751017
126,../master-dynamics/audio/126.mp3,jazz,0.07359781116247177,-16.413684844970703,1.4336004257202148,0,7.221115,9.47390079498291,0.0010334476828575134,0.5371952363634956
599,../master-dynamics/audio/599.mp3,soul,0.2518165111541748,-10.799423217773438,0.7102260589599609,0,9.480487,4.981576442718506,-0.036229297518730164,0.20536042238830418
258,../master-dynamics/audio/258.mp3,metal,0.33617156744003296,-6.7744598388671875,1.3586435317993164,147,4.27118,3.863036870956421,0.005668044090270996,0.31538746723447564
598,../master-dynamics/audio/598.mp3,soul,0.42947277426719666,-4.556253433227539,1.0474092960357666,1862,5.087823,3.0184121131896973,-0.002478092908859253,0.2591565748106428
384,../master-dynamics/audio/384.mp3,funk,0.6015914082527161,-1.953740119934082,2.457882881164551,70300,7.5980988,2.204028844833374,-6.61015510559082e-05,0.07043949356128724
285,../master-dynamics/audio/285.mp3,metal,0.29792988300323486,-9.383872985839844,2.846968650817871,538,14.508212,4.798746109008789,0.005722999572753906,0.18773121041195082
218,../master-dynamics/audio/218.mp3,hip-hop,0.3423045873641968,-8.287016868591309,1.2654476165771484,1158,9.878856,4.235496520996094,0.0026440322399139404,0.11313931212610778
195,../master-dynamics/audio/195.mp3,k-pop,0.34385690093040466,-5.240945339202881,1.2769122123718262,1174,6.9230785,4.2107744216918945,0.0008637905120849609,0.38834561818432756
106,../master-dynamics/audio/106.mp3,jazz,0.0990828201174736,-17.255125045776367,5.899177551269531,0,23.590937,12.557024002075195,-0.03106638789176941,0.3805330202119221
99,../master-dynamics/audio/99.mp3,jazz,0.1863391399383545,-13.74345874786377,1.0686416625976562,11,10.622383,8.23298454284668,-0.0025134384632110596,0.14750166826698857
674,../master-dynamics/audio/674.mp3,motown,0.17005017399787903,-11.504507064819336,2.451366424560547,0,6.7312603,6.836621284484863,-0.0026634186506271362,0.28625017877760633
562,../master-dynamics/audio/562.mp3,rock,0.23682434856891632,-9.399833679199219,2.424452781677246,2,6.5195823,5.524831771850586,-0.029010921716690063,0.2826211172734558
53,../master-dynamics/audio/53.mp3,house,0.29896894097328186,-8.780247688293457,0.9588222503662109,86,6.737231,4.718204498291016,-0.0002696812152862549,0.058473150992606374
386,../master-dynamics/audio/386.mp3,funk,0.1998070925474167,-12.383213996887207,1.0726594924926758,0,5.609762,7.163503170013428,0.004898726940155029,0.17199289415963986
268,../master-dynamics/audio/268.mp3,metal,0.28436478972435,-6.686135768890381,1.043724536895752,54,3.7307138,4.5478596687316895,0.0014306604862213135,0.3948484709119535
545,../master-dynamics/audio/545.mp3,rock,0.25504592061042786,-9.623802185058594,3.574136734008789,0,7.53863,5.202875137329102,-0.001569122076034546,0.25239459931427805
294,../master-dynamics/audio/294.mp3,country,0.3041355013847351,-6.86242151260376,1.497541904449463,38,5.4026976,4.5234293937683105,-0.00556337833404541,0.2869391946942868
442,../master-dynamics/audio/442.mp3,pop,0.31441429257392883,-8.380648612976074,4.4574103355407715,1714,12.748953,4.639887809753418,-0.0006920695304870605,0.21587101515056906
162,../master-dynamics/audio/162.mp3,reggae,0.26374611258506775,-8.6314115524292,1.8851661682128906,91,22.358341,5.284909248352051,0.012856006622314453,0.20953999775533033
22,../master-dynamics/audio/22.mp3,classical,0.057394254952669144,-22.278770446777344,4.358037948608398,0,20.775238,7.694788932800293,1.1920928955078125e-07,0.0001528079006375525
351,../master-dynamics/audio/351.mp3,electronic,0.49467021226882935,-4.6363372802734375,1.1339495182037354,9775,4.864715,2.7596991062164307,-0.0026647448539733887,0.19523952289827742
30,../master-dynamics/audio/30.mp3,classical,0.14048747718334198,-11.289018630981445,4.481586456298828,0,11.486313,7.234288215637207,0.02161748707294464,0.4714314623069787
437,../master-dynamics/audio/437.mp3,pop,0.306400328874588,-7.3739423751831055,4.820254325866699,362,12.056982,4.747318267822266,0.0032562613487243652,0.29639694467739564
259,../master-dynamics/audio/259.mp3,metal,0.0587538406252861,-24.4727783203125,1.4877796173095703,0,4.7587204,5.352822303771973,0.005617000162601471,0.47105005217280216
589,../master-dynamics/audio/589.mp3,soul,0.06481951475143433,-21.364368438720703,4.619289398193359,0,12.303856,8.174942016601562,-0.011075206100940704,0.2685724485322548
18,../master-dynamics/audio/18.mp3,classical,0.07210531085729599,-19.282878875732422,9.501766204833984,0,17.15731,15.25270938873291,-0.0012302398681640625,0.30493749057095376
34,../master-dynamics/audio/34.mp3,classical,0.2478473037481308,-8.727598190307617,0.9529075622558594,13,3.6512957,5.2095417976379395,0.005142003297805786,0.30689056355448713
298,../master-dynamics/audio/298.mp3,country,0.14400406181812286,-13.9324951171875,2.113903045654297,0,10.918076,8.466780662536621,0.018921121954917908,0.31443213627874145
33,../master-dynamics/audio/33.mp3,classical,0.044942498207092285,-20.18378448486328,13.57619857788086,0,30.508148,12.108208656311035,-0.00949988141655922,0.46886271163782134
23,../master-dynamics/audio/23.mp3,classical,0.2787396013736725,-6.137579441070557,0.6742153167724609,7,1.6774755,4.527424335479736,-0.013332605361938477,0.37416072701155345
92,../master-dynamics/audio/92.mp3,jazz,0.1916470229625702,-11.633682250976562,5.032912254333496,0,28.855867,7.003398895263672,0.02802698314189911,0.2806946016287414
380,../master-dynamics/audio/380.mp3,funk,0.20340220630168915,-10.346918106079102,1.5423240661621094,65,8.191986,7.304798126220703,0.008579522371292114,0.1991816363024167
16,../master-dynamics/audio/16.mp3,classical,0.11573456227779388,-14.169309616088867,10.143962860107422,0,22.693378,9.489477157592773,0.03150133788585663,0.3636492058890255
342,../master-dynamics/audio/342.mp3,electronic,0.37990492582321167,-6.608341693878174,2.4182329177856445,546,11.671656,3.758342742919922,0.0012159645557403564,0.19691945706556016
161,../master-dynamics/audio/161.mp3,reggae,0.22982415556907654,-9.913639068603516,2.5904884338378906,79,7.931238,5.793900966644287,-0.02001287043094635,0.26741738447656743
508,../master-dynamics/audio/508.mp3,reggaeton,0.24149759113788605,-8.827282905578613,1.2366714477539062,262,7.7606754,6.031935691833496,0.014716744422912598,0.33953163749882653
401,../master-dynamics/audio/401.mp3,rhythm and blues,0.09282980114221573,-17.337244033813477,4.965322494506836,0,14.536129,7.155811786651611,5.21540641784668e-08,9.431746751688283e-05
336,../master-dynamics/audio/336.mp3,electronic,0.20508724451065063,-8.986055374145508,10.239147186279297,0,15.522661,6.462347030639648,0.016884416341781616,0.4224953153375717
124,../master-dynamics/audio/124.mp3,jazz,0.09396933019161224,-17.905073165893555,2.164907455444336,0,12.938082,7.737628936767578,2.3096799850463867e-07,0.0025523981083025765
57,../master-dynamics/audio/57.mp3,house,0.33315566182136536,-7.919877052307129,2.01267147064209,11,6.7357054,3.929213762283325,0.000691533088684082,0.25676182544260906
455,../master-dynamics/audio/455.mp3,pop,0.36238422989845276,-8.05866527557373,1.4401888847351074,12,9.825986,3.4924206733703613,0.006441265344619751,0.18850814155512546
420,../master-dynamics/audio/420.mp3,rhythm and blues,0.13328427076339722,-14.065954208374023,3.3662166595458984,0,12.24408,7.3091721534729,-0.0038663893938064575,0.021452820158601445
587,../master-dynamics/audio/587.mp3,soul,0.2363201081752777,-10.904608726501465,12.04652214050293,0,15.65208,6.236553192138672,-0.0031063705682754517,0.19940456443173235
60,../master-dynamics/audio/60.mp3,house,0.28395214676856995,-7.738447666168213,4.257541656494141,654,11.247578,5.091133117675781,-0.010441392660140991,0.3137990881703076
392,../master-dynamics/audio/392.mp3,funk,0.2332850843667984,-9.793468475341797,2.2106103897094727,1,5.8144865,5.753978729248047,-0.004601806402206421,0.15218850423081395
304,../master-dynamics/audio/304.mp3,country,0.1982051581144333,-10.552022933959961,1.8870344161987305,9,6.1394873,6.534223556518555,0.007503196597099304,0.3216992416699524
190,../master-dynamics/audio/190.mp3,k-pop,0.3906382620334625,-6.31971549987793,1.2965278625488281,2758,5.3743057,3.7492687702178955,0.00877872109413147,0.1602886289440288
389,../master-dynamics/audio/389.mp3,funk,0.16883262991905212,-11.455803871154785,2.5356578826904297,0,7.371806,7.746577739715576,0.05300837755203247,0.3094265775159341
478,../master-dynamics/audio/478.mp3,orchestral,0.03050639107823372,-25.789464950561523,14.53382682800293,0,25.522474,11.844223022460938,1.306086778640747e-05,0.14607835896453397
358,../master-dynamics/audio/358.mp3,electronic,0.30108973383903503,-8.642450332641602,1.9223947525024414,17,4.817536,4.2927656173706055,-0.0032946765422821045,0.2053699765423736
199,../master-dynamics/audio/199.mp3,k-pop,0.3073084056377411,-7.677586555480957,0.6520977020263672,23,4.1946535,4.155276775360107,-0.000353008508682251,0.21598063808048926
191,../master-dynamics/audio/191.mp3,k-pop,0.33182814717292786,-6.221796989440918,1.1922054290771484,31,6.2069454,4.334915637969971,0.021600276231765747,0.370212926475079
634,../master-dynamics/audio/634.mp3,disco,0.18747693300247192,-11.271400451660156,1.700749397277832,3,7.778982,7.22947883605957,-0.008477896451950073,0.2955163654042304
619,../master-dynamics/audio/619.mp3,soul,0.10076794773340225,-15.52934455871582,3.3855276107788086,0,14.49784,9.684402465820312,0.0003751814365386963,0.2843514862568346
347,../master-dynamics/audio/347.mp3,electronic,0.3455395996570587,-8.350884437561035,2.1683053970336914,66,4.7996316,3.6032555103302,-0.012666285037994385,0.253059765091314
535,../master-dynamics/audio/535.mp3,reggaeton,0.2608957886695862,-9.979015350341797,1.5039081573486328,5,7.4958982,5.150051593780518,0.00353047251701355,0.15440625186226037
271,../master-dynamics/audio/271.mp3,metal,0.3547728359699249,-4.772032737731934,0.7977681159973145,37,4.768173,3.4740755558013916,0.0212099552154541,0.3370333382374624
